"","org","category","type","expense name","expenditureactual","description","expectedattendees","event off campus","collabhso","collabrso","speaker","eventsplanned","attendactual","eventsactual","rollover","externalreceived","totalrollover","date","amount"
"80","ALAS","cultural","miscellaneous","Latine Graduation Celebration",NA,"Joint with LAM, UCMA, CLAS, OLAS. The inaugural Latine Graduation Celebration will honor the accomplishments of Latine graduates, celebrating their cultural identity and academic success. This event seeks to create a supportive and inclusive environment, marking an important milestone for our diverse community.",100,"FALSE","TRUE","TRUE","FALSE",3,140,4,82,0,82,NA,NA
"81","Asian Policy Forum","speaker","refreshments","Snacks and RSO Tabling for Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"82","Asian Policy Forum","speaker","supplies","Snacks and RSO Tabling for Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"83","Asian Policy Forum","speaker","equipment","Snacks and RSO Tabling for Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"84","Asian Policy Forum","speaker","services","Snacks and RSO Tabling for Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"85","Asian Policy Forum","speaker","miscellaneous","Snacks and RSO Tabling for Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"86","Asian Policy Forum","speaker","refreshments","Lunar New Year 2025",2000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"87","Asian Policy Forum","speaker","supplies","Lunar New Year 2025",2000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"88","Asian Policy Forum","speaker","equipment","Lunar New Year 2025",2000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"89","Asian Policy Forum","speaker","services","Lunar New Year 2025",2000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"90","Asian Policy Forum","speaker","miscellaneous","Lunar New Year 2025",2000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"91","Asian Policy Forum","speaker","refreshments","Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"92","Asian Policy Forum","speaker","supplies","Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"93","Asian Policy Forum","speaker","equipment","Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"94","Asian Policy Forum","speaker","services","Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"95","Asian Policy Forum","speaker","miscellaneous","Lunar New Year 2025",1050,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"96","Asian Policy Forum","speaker","refreshments","Lunar New Year 2025",71,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"97","Asian Policy Forum","speaker","supplies","Lunar New Year 2025",71,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"98","Asian Policy Forum","speaker","equipment","Lunar New Year 2025",71,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"99","Asian Policy Forum","speaker","services","Lunar New Year 2025",71,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"100","Asian Policy Forum","speaker","miscellaneous","Lunar New Year 2025",71,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"101","Asian Policy Forum","speaker","refreshments","Lunar New Year 2025",500,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"102","Asian Policy Forum","speaker","supplies","Lunar New Year 2025",500,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"103","Asian Policy Forum","speaker","equipment","Lunar New Year 2025",500,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"104","Asian Policy Forum","speaker","services","Lunar New Year 2025",500,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"105","Asian Policy Forum","speaker","miscellaneous","Lunar New Year 2025",500,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"106","Asian Policy Forum","film screening","refreshments","Documentary Movie Screening: ""All Static and Noise""",1000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"107","Asian Policy Forum","film screening","supplies","Documentary Movie Screening: ""All Static and Noise""",1000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"108","Asian Policy Forum","film screening","equipment","Documentary Movie Screening: ""All Static and Noise""",1000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"109","Asian Policy Forum","film screening","services","Documentary Movie Screening: ""All Static and Noise""",1000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"110","Asian Policy Forum","film screening","miscellaneous","Documentary Movie Screening: ""All Static and Noise""",1000,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"111","Asian Policy Forum","film screening","refreshments","Documentary Movie Screening: ""All Static and Noise""",140,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"112","Asian Policy Forum","film screening","supplies","Documentary Movie Screening: ""All Static and Noise""",140,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"113","Asian Policy Forum","film screening","equipment","Documentary Movie Screening: ""All Static and Noise""",140,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"114","Asian Policy Forum","film screening","services","Documentary Movie Screening: ""All Static and Noise""",140,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"115","Asian Policy Forum","film screening","miscellaneous","Documentary Movie Screening: ""All Static and Noise""",140,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"116","Asian Policy Forum","cultural","refreshments","2025 Nowruz (Persian and Central Asian New Year Celebration)",77,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"117","Asian Policy Forum","cultural","supplies","2025 Nowruz (Persian and Central Asian New Year Celebration)",77,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"118","Asian Policy Forum","cultural","equipment","2025 Nowruz (Persian and Central Asian New Year Celebration)",77,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"119","Asian Policy Forum","cultural","services","2025 Nowruz (Persian and Central Asian New Year Celebration)",77,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"120","Asian Policy Forum","cultural","miscellaneous","2025 Nowruz (Persian and Central Asian New Year Celebration)",77,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"121","Asian Policy Forum","cultural","refreshments","2025 Nowruz (Persian and Central Asian New Year Celebration)",159,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"122","Asian Policy Forum","cultural","supplies","2025 Nowruz (Persian and Central Asian New Year Celebration)",159,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"123","Asian Policy Forum","cultural","equipment","2025 Nowruz (Persian and Central Asian New Year Celebration)",159,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"124","Asian Policy Forum","cultural","services","2025 Nowruz (Persian and Central Asian New Year Celebration)",159,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"125","Asian Policy Forum","cultural","miscellaneous","2025 Nowruz (Persian and Central Asian New Year Celebration)",159,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"126","Asian Policy Forum","cultural","refreshments","2025 Nowruz (Persian and Central Asian New Year Celebration)",449,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"127","Asian Policy Forum","cultural","supplies","2025 Nowruz (Persian and Central Asian New Year Celebration)",449,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"128","Asian Policy Forum","cultural","equipment","2025 Nowruz (Persian and Central Asian New Year Celebration)",449,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"129","Asian Policy Forum","cultural","services","2025 Nowruz (Persian and Central Asian New Year Celebration)",449,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"130","Asian Policy Forum","cultural","miscellaneous","2025 Nowruz (Persian and Central Asian New Year Celebration)",449,NA,NA,NA,NA,NA,NA,NA,640,4,2110,1200,3310,NA,NA
"131","Asian Policy Forum","speaker","refreshments","Restoring American Supply Chains: A Conversation with Thomas Day",NA,"Join us for an engaging discussion with Thomas Day, a leading expert on American supply chain resilience and national security. As geopolitical tensions with China intensify—marked by escalating tariffs, trade disputes, and a renewed emphasis on domestic manufacturing—the importance of securing and revitalizing American supply chains has never been more critical. Thomas will delve into the national security implications of foreign supply chain dependencies and discuss strategies for restoring American manufacturing capabilities. This conversation is particularly relevant for those interested in global trade, economic security, and industrial policy.",70,"FALSE","Yes, in partnership with the Rural American Caucus, given the topic's direct relevance to rural communities and their economies.
","FALSE","YES (Not woman, POC, and People with Disability)
",3,640,4,2110,1200,3310,NA,880
"132","Asian Policy Forum","speaker","supplies","Restoring American Supply Chains: A Conversation with Thomas Day",NA,"Join us for an engaging discussion with Thomas Day, a leading expert on American supply chain resilience and national security. As geopolitical tensions with China intensify—marked by escalating tariffs, trade disputes, and a renewed emphasis on domestic manufacturing—the importance of securing and revitalizing American supply chains has never been more critical. Thomas will delve into the national security implications of foreign supply chain dependencies and discuss strategies for restoring American manufacturing capabilities. This conversation is particularly relevant for those interested in global trade, economic security, and industrial policy.",70,"FALSE","Yes, in partnership with the Rural American Caucus, given the topic's direct relevance to rural communities and their economies.
","FALSE","YES (Not woman, POC, and People with Disability)
",3,640,4,2110,1200,3310,NA,30
"133","Asian Policy Forum","speaker","equipment","Restoring American Supply Chains: A Conversation with Thomas Day",NA,"Join us for an engaging discussion with Thomas Day, a leading expert on American supply chain resilience and national security. As geopolitical tensions with China intensify—marked by escalating tariffs, trade disputes, and a renewed emphasis on domestic manufacturing—the importance of securing and revitalizing American supply chains has never been more critical. Thomas will delve into the national security implications of foreign supply chain dependencies and discuss strategies for restoring American manufacturing capabilities. This conversation is particularly relevant for those interested in global trade, economic security, and industrial policy.",70,"FALSE","Yes, in partnership with the Rural American Caucus, given the topic's direct relevance to rural communities and their economies.
","FALSE","YES (Not woman, POC, and People with Disability)
",3,640,4,2110,1200,3310,NA,NA
